Metric,Value
FLOPs,6.14 GMac
Parameters,41.3 M
Model Size (MB),158.09615516662598
Training Losses
,3.6719140220772135
,3.266191536729986
,2.9360017336227675
,2.6291728805411947
,2.3592562299560416
,2.127577355300838
,1.9204584729265084
,1.7336316481232643
,1.5726062597876245
,1.406990665773099
,1.2573500343344428
,1.117579753256657
,0.9860366848720745
,0.8637503907084465
,0.7536621827801521
,0.6476307584142144
,0.548189732500098
,0.4577792337672277
,0.4010851530950855
,0.33861971269785
,0.27352410508319736
,0.2156383604954251
,0.18763915512880142
,0.1620269322937185
,0.13427382717120714
,0.11675563315987926
,0.09039366979744624
,0.06795343364038589
,0.052920342624102806
,0.04838083716723221
,0.03978825420067138
,0.03034230478806421
,0.020225265199604273
,0.012046022603912703
,0.009595033430245663
,0.007684722667776937
,0.007017035337577743
,0.007572738992166705
,0.007208947093617594
,0.0057928068364906885
,0.005418594553537498
,0.005469827970955521
,0.005651363458706659
,0.005982762090835339
,0.005627576075229709
,0.007046426852122584
,0.006755253753164487
,0.006546774180606008
,0.006945113100466022
,0.006693111868199511
,0.00636571176238993
,0.006910789420627142
,0.006708761652010831
,0.006655875049711374
,0.006538906260340644
,0.007276778343525207
,0.007376073311950842
,0.008124174224741926
,0.6693265239234527
,1.2422176685861566
,0.8861226041547277
,0.6793795967135917
,0.519484387287362
,0.37197163358161395
,0.3028908519878645
,0.25561089608394966
,0.1896407281006263
,0.15092875668779016
,0.12016200105955993
,0.09162246504671533
,0.07116803160699253
,0.0591564088774083
,0.033572830781023105
,0.020471100850210696
,0.01333794400720349
,0.009041652848695363
,0.0064472062440472655
,0.0067020037458860315
,0.006554327144509774
,0.006136028297160837
,0.005734457381715236
,0.005669954606591174
,0.0060255468759516425
,0.006334940463024064
,0.006670765409415419
,0.007136936159275303
,0.0073294434577374805
,0.007208210547105409
,0.007533590737941929
,0.00797636649010449
,0.008203530468480576
,0.009110555286910809
,0.009622655491429296
,0.014183571382256394
,0.8838440683956089
,0.8335557332770391
,0.5436417603526603
,0.4130924448201602
,0.28226703155616467
,0.22485276135954668
Validation Losses
,3.472779041528702
,3.1271428883075716
,2.853372597694397
,2.5802678763866425
,2.4862628132104874
,2.320186880230904
,2.2230394333601
,2.095172843337059
,2.1480802565813066
,2.0588926285505296
,2.0927213817834853
,2.086376389861107
,2.0689391255378724
,2.047011563181877
,2.0994977355003357
,2.208082930743694
,2.2713418543338775
,2.257625329494476
,2.1598067939281465
,2.2934838622808456
,2.3007534056901933
,2.424148313701153
,2.2561873883008956
,2.2408243671059607
,2.2657983154058456
,2.435395635664463
,2.22829564511776
,2.1763630017638205
,2.1504793226718903
,2.155539985001087
,2.1877121955156325
,2.0347654417157175
,1.9999611392617225
,1.9090024739503861
,1.8597970493137836
,1.8413932375609874
,1.840464685857296
,1.8545065328478814
,1.8015276491641998
,1.7643782287836074
,1.757191051542759
,1.755687017738819
,1.725116229057312
,1.7342094153165817
,1.7398800194263457
,1.7448586031794548
,1.740705059468746
,1.727295781672001
,1.7292588725686073
,1.7201956138014793
,1.7383777067065238
,1.7415872275829316
,1.7361701726913452
,1.7253558784723282
,1.7302190095186234
,1.7405078634619713
,1.7420361772179604
,1.7629624024033546
,2.5210884749889373
,2.2191014856100084
,2.2631068170070647
,2.238434001803398
,2.257012042403221
,2.287344679236412
,2.2282079815864564
,2.3790142267942427
,2.246998870372772
,2.1710723295807837
,2.156439632177353
,2.1946075677871706
,2.1037876814603806
,2.1332993775606157
,2.0234180808067324
,1.9580279141664505
,1.9052838563919068
,1.8428831100463867
,1.7997652798891068
,1.801157009601593
,1.7567330986261367
,1.7381520718336105
,1.713849738240242
,1.7242978245019913
,1.7094431161880492
,1.692268541455269
,1.7083342611789702
,1.6981580525636673
,1.6937565505504608
,1.7066955804824828
,1.6884189188480376
,1.7245623081922532
,1.713360032439232
,1.7418999761343001
,1.7794302970170974
,2.000190705060959
,2.3847323954105377
,2.2746683061122894
,2.441542962193489
,2.2835642874240873
,2.3444566160440443
,2.339013767242432
Training Accuracies
,12.673333333333334
,20.066666666666666
,26.38
,32.46222222222222
,38.32222222222222
,43.153333333333336
,47.9
,52.32888888888889
,56.404444444444444
,60.455555555555556
,64.00666666666666
,67.64444444444445
,71.32222222222222
,74.59555555555555
,77.83777777777777
,80.89555555555556
,83.78666666666666
,86.50222222222222
,88.17777777777778
,90.25333333333333
,92.39777777777778
,94.13777777777777
,94.92222222222222
,95.74444444444444
,96.54444444444445
,97.14222222222222
,98.00444444444445
,98.54222222222222
,99.0911111111111
,99.08888888888889
,99.32444444444444
,99.59333333333333
,99.76444444444445
,99.89777777777778
,99.9088888888889
,99.93777777777778
,99.93555555555555
,99.92222222222222
,99.95111111111112
,99.95777777777778
,99.96444444444444
,99.96
,99.96444444444444
,99.95111111111112
,99.96666666666667
,99.94666666666667
,99.96444444444444
,99.96
,99.95555555555555
,99.96444444444444
,99.96222222222222
,99.96222222222222
,99.97333333333333
,99.97555555555556
,99.97777777777777
,99.96
,99.96666666666667
,99.95777777777778
,82.10888888888888
,64.96444444444444
,74.65333333333334
,80.53111111111112
,85.12
,89.56444444444445
,91.47555555555556
,92.80888888888889
,94.89111111111112
,96.10444444444444
,96.95333333333333
,97.79777777777778
,98.46888888888888
,98.74888888888889
,99.43555555555555
,99.71777777777778
,99.85111111111111
,99.91777777777777
,99.94222222222223
,99.94
,99.94222222222223
,99.94888888888889
,99.95111111111112
,99.96666666666667
,99.96666666666667
,99.95111111111112
,99.96222222222222
,99.95777777777778
,99.97333333333333
,99.96888888888888
,99.97111111111111
,99.96222222222222
,99.96444444444444
,99.96
,99.94888888888889
,99.90444444444445
,75.84666666666666
,76.62444444444445
,84.58
,88.31777777777778
,92.1511111111111
,93.60444444444444
Validation Accuracies
,15.1
,21.3
,27.44
,33.54
,35.02
,39.02
,41.5
,44.18
,43.64
,46.48
,46.26
,47.4
,47.94
,48.38
,48.38
,47.82
,47.64
,47.94
,49.08
,49.28
,48.76
,46.94
,50.2
,50.4
,51.16
,49.16
,51.66
,52.06
,53.0
,53.48
,52.5
,54.1
,54.64
,56.32
,56.64
,56.74
,56.52
,55.44
,56.78
,57.28
,57.1
,56.58
,57.22
,57.4
,56.74
,56.78
,56.12
,57.32
,56.24
,56.52
,56.26
,56.64
,56.92
,56.9
,56.04
,56.04
,56.16
,56.0
,39.04
,44.76
,45.0
,46.42
,47.7
,47.68
,49.1
,47.3
,50.48
,50.98
,53.02
,51.96
,53.26
,53.12
,54.78
,56.04
,56.22
,57.58
,57.84
,57.52
,57.92
,57.6
,58.46
,58.3
,57.98
,57.86
,58.54
,57.48
,57.92
,57.86
,58.1
,57.36
,57.94
,57.48
,56.74
,52.56
,42.36
,45.42
,43.56
,47.24
,48.42
,48.06
Epoch Times
,167.48584055900574
,168.59279036521912
,169.61750149726868
,169.81136798858643
,169.01620221138
,170.7579185962677
,169.4656286239624
,168.23227429389954
,169.19902658462524
,168.59841990470886
,169.76400709152222
,373.74330615997314
,168.03606867790222
,184.6070375442505
,215.4189202785492
,169.08933472633362
,450.61123490333557
,259.50449419021606
,169.67120099067688
,168.89367699623108
,240.5658667087555
,168.6329333782196
,201.02850890159607
,178.45248436927795
,448.63111567497253
,240.5868775844574
,222.35777163505554
,172.52574515342712
,306.6394889354706
,215.83575320243835
,280.2295424938202
,612.5962307453156
,221.4456434249878
,169.6910436153412
,168.42894315719604
,168.55252742767334
,201.38725352287292
,374.7306241989136
,170.44222474098206
,170.55653357505798
,169.0779378414154
,230.84288954734802
,528.6144988536835
,169.74976229667664
,169.85344815254211
,169.78242707252502
,169.59442377090454
,169.2497363090515
,168.66324019432068
,170.48389673233032
,170.47611832618713
,169.86242818832397
,170.40874600410461
,170.61131715774536
,170.42845106124878
,168.59973526000977
,169.66257286071777
,169.16624236106873
,168.52705335617065
,169.44978642463684
,168.26203441619873
,168.47884464263916
,168.368426322937
,169.16304302215576
,169.50962781906128
,169.53043794631958
,168.4029004573822
,168.4650378227234
,168.21855807304382
,169.7806260585785
,169.91589832305908
,169.65339255332947
,169.53025364875793
,168.3299446105957
,168.8380196094513
,168.8166081905365
,168.138338804245
,168.14596390724182
,167.82392501831055
,167.82763147354126
,169.45988059043884
,169.4187445640564
,169.24203491210938
,214.8049976825714
,168.65089011192322
,168.04730439186096
,169.91147756576538
,169.75569701194763
,168.49606895446777
,168.7945327758789
,548.7233486175537
,168.30127787590027
,168.25705790519714
,168.6408612728119
,168.56692719459534
,170.1566264629364
,168.1556613445282
,169.75410175323486
,168.48564553260803
,168.7881350517273
