Metric,Value
FLOPs,4.13 GMac
Parameters,23.71 M
Model Size (MB),90.7653980255127
Training Losses
,3.7280537377704275
,3.5752067938447
,3.4703161018815907
,3.3811582069505346
,3.302372794259678
,3.2110107961026104
,3.124142403629693
,3.03177136792378
,2.9474550702355127
,2.8717190602963623
,2.783128323880109
,2.7018822614442217
,2.612434550442479
,2.52047358724204
,2.4344387982379305
,2.345645050433549
,2.250165030021559
,2.162799397991462
,2.063789467581294
,1.9644563675604083
,1.8613338077610189
,1.766458836807446
,1.663364114747806
,1.5713423930785873
,1.4747174456715584
,1.3754722719842738
,1.2851565002717755
,1.1828220401975242
,1.0936902476982637
,1.007749742743644
,0.911334598606283
,0.8258783901956949
,0.7521517089652744
,0.6693899519741535
,0.5890986303036864
,0.5186406815932556
,0.4585302182557908
,0.39268174983391707
,0.34812086820602417
,0.29973960807546973
,0.26520135994492605
,0.21259918667122044
,0.16995597569356588
,0.14369794290343468
,0.11803653960073875
,0.08894964475819672
,0.06121990981575271
,0.03860219441015612
,0.025289968500146642
,0.01915650627977977
,0.012872121681787328
,0.01222396261767823
,0.011024793359948408
,0.009989901441837323
,0.00925971468545454
,0.009589265628495592
,0.008986744567995298
,0.008599574755697342
,0.009112103725783527
,0.008838112704159523
,0.009336326060954227
,0.00990260701589498
,0.009220315318088979
,0.009154479474421929
,0.00976698021325071
,0.00986023474781012
,0.009390327541041188
,0.009247320529539138
,0.009326819023540751
,0.00937137894586406
,0.011926062226517719
,0.9520596316287993
,1.1417018352923067
,0.9142371817407283
,0.7608744872903282
,0.6462075985460118
,0.5601243743334304
,0.468563535081392
,0.3772610775618391
,0.33340877963399346
,0.25542164483869617
,0.25071627858348866
,0.22299700397574765
,0.18377762539735573
,0.16996502404270525
,0.1333878598578105
,0.1126835398079658
,0.0896103377612731
,0.06917524375868114
,0.040390232953623956
,0.018841411618103102
,0.011443391703571913
,0.007488327963404696
,0.00619882682539438
,0.005120327536794569
,0.00482856987020403
,0.0043852121532175015
,0.004310647347830871
,0.004286417874523481
,0.004805516979434866
Validation Losses
,3.6645289719104768
,3.5198336780071258
,3.467160075902939
,3.470170670747757
,3.2936988174915314
,3.335962325334549
,3.3367877840995788
,3.1576438903808595
,3.207109194993973
,3.1229465663433076
,2.912091928720474
,2.8698735296726228
,2.69028080701828
,2.672716611623764
,2.5770571172237395
,2.549141389131546
,2.4842155069112777
,2.4517640709877013
,2.3872129410505294
,2.3558168351650237
,2.227006456255913
,2.2733089327812195
,2.2296619594097136
,2.1327685117721558
,2.027265599370003
,2.159084641933441
,2.3241143375635147
,1.8755636096000672
,1.9562414646148683
,2.0833566159009935
,1.9318822145462036
,2.142680275440216
,2.1715125888586044
,2.2170641899108885
,2.037999749183655
,2.1520580410957337
,2.3072734773159027
,2.1021864235401155
,2.2245712697505953
,2.3577426433563233
,2.2610398858785627
,2.1904366105794906
,2.206480661034584
,2.358587330579758
,2.1711984157562254
,2.076671966910362
,1.92744220495224
,1.9491800606250762
,1.965680977702141
,1.8352822005748748
,1.856729546189308
,1.8195125699043273
,1.8249133020639419
,1.8168146073818208
,1.8020790219306946
,1.7695515275001525
,1.7702888816595077
,1.7737003296613694
,1.7599161505699157
,1.7605595946311952
,1.7539548695087432
,1.7651365518569946
,1.7438009560108185
,1.709711167216301
,1.7241368472576142
,1.7465735882520677
,1.7408148348331451
,1.7449705004692078
,1.7401383846998215
,1.731738844513893
,1.7710180282592773
,2.372629225254059
,2.3105601489543917
,2.1501691579818725
,2.2177714496850967
,2.138380780816078
,2.2231578499078752
,2.395559322834015
,2.390415769815445
,2.346372205018997
,2.3246742844581605
,2.3306264698505403
,2.571221947669983
,2.390553575754166
,2.3515989035367966
,2.4871658444404603
,2.311598873138428
,2.2537813901901247
,2.2289794981479645
,2.13404475748539
,1.973644596338272
,1.8779899418354034
,1.8205596268177033
,1.8072809785604478
,1.7788720071315764
,1.7509268432855607
,1.7543532997369766
,1.7206142455339433
,1.6941815316677094
,1.6928493142127992
Training Accuracies
,12.973333333333333
,15.333333333333334
,17.642222222222223
,19.02
,20.406666666666666
,22.275555555555556
,23.784444444444443
,25.622222222222224
,27.02
,28.424444444444443
,30.13111111111111
,31.64
,33.25555555555555
,35.068888888888885
,36.89555555555555
,38.44444444444444
,40.733333333333334
,42.577777777777776
,44.54666666666667
,47.14
,49.035555555555554
,51.535555555555554
,54.19111111111111
,56.27333333333333
,58.73777777777778
,60.96888888888889
,63.50222222222222
,66.12444444444445
,68.46666666666667
,71.17555555555556
,73.80666666666667
,76.36888888888889
,78.47555555555556
,81.11333333333333
,83.44444444444444
,85.76666666666667
,87.51333333333334
,89.69555555555556
,91.01333333333334
,92.49111111111111
,93.47111111111111
,95.07111111111111
,96.52444444444444
,97.14666666666666
,97.91333333333333
,98.64888888888889
,99.26666666666667
,99.70666666666666
,99.86666666666666
,99.92666666666666
,99.96888888888888
,99.96
,99.96444444444444
,99.96666666666667
,99.97777777777777
,99.96666666666667
,99.97555555555556
,99.98
,99.97333333333333
,99.98
,99.97777777777777
,99.97111111111111
,99.97555555555556
,99.9888888888889
,99.97555555555556
,99.96666666666667
,99.97333333333333
,99.98444444444445
,99.97555555555556
,99.97333333333333
,99.97111111111111
,73.54666666666667
,67.08
,73.35777777777778
,77.8488888888889
,80.98
,83.44666666666667
,86.16888888888889
,89.14222222222222
,90.5111111111111
,92.77777777777777
,92.80666666666667
,93.82222222222222
,95.04888888888888
,95.3711111111111
,96.56444444444445
,97.18444444444444
,97.86888888888889
,98.57777777777778
,99.29555555555555
,99.82888888888888
,99.92
,99.95777777777778
,99.95555555555555
,99.96444444444444
,99.96666666666667
,99.97333333333333
,99.97555555555556
,99.98
,99.97111111111111
Validation Accuracies
,13.8
,16.46
,17.2
,17.02
,21.16
,20.1
,20.38
,22.6
,22.12
,24.48
,28.18
,28.84
,32.18
,32.3
,34.68
,34.5
,36.26
,36.64
,37.72
,37.52
,40.98
,39.72
,41.3
,43.5
,45.5
,43.68
,41.02
,48.7
,47.98
,45.38
,48.8
,45.12
,46.74
,46.02
,49.12
,47.32
