Metric,Value
FLOPs,2.9 GMac
Parameters,7.06 M
Model Size (MB),27.499329566955566
Training Losses
,3.502882218496366
,3.17596456814896
,2.8722743222659286
,2.616417693143541
,2.389993658119982
,2.204961038109931
,2.027436997741461
,1.863878196952018
,1.7190724977038123
,1.5950486822561785
,1.4739774228496985
,1.3656720578331838
,1.272642594846812
,1.182956807992675
,1.100495344535871
,1.0280662839385597
,0.9710123141042211
,0.8916664858433333
,0.8309206903319467
,0.7736912806603041
,0.731114699928598
,0.6731901601464911
,0.6275724503635005
,0.5868955831974745
,0.5523886762728746
,0.5145719089460644
,0.4768587824126536
,0.44934191537851637
,0.4356090783310885
,0.38936804713342676
,0.38201946854083374
,0.3478852442296391
,0.3295332166704942
,0.319098669950935
,0.3143503886478191
,0.29047566368667915
,0.2640225272625685
,0.2507974218831144
,0.25885097415779124
,0.25531111793084577
,0.2320742502766238
,0.21075255220586603
,0.20672664655880493
,0.21173501035875894
,0.20398181158287282
,0.1914068692871793
,0.195191378578205
,0.19131818957711486
,0.18189254684627734
,0.19877137374979528
,0.184134994442998
,0.16744809627363627
,0.15833835175726563
,0.14786501171660016
,0.18119021092372184
,0.1834510273977437
,0.18021163862960582
,0.14531633124517446
,0.15843872928102923
,0.1549205431418324
,0.15132477899632332
,0.15209432609844953
,0.15595620475836436
,0.17047587405382233
,0.147145584596067
,0.1620080498449335
,0.16392207029275596
,0.15902373498432676
,0.14840376129458574
,0.15226723128845068
,0.14676786344286732
,0.1468667006437582
,0.16186318309469658
,0.15164391096385027
,0.13669821701478213
,0.14247170073742216
,0.13548653076445175
,0.14008655968460848
,0.14312007822181014
,0.13643692195711826
,0.15002541954163462
,0.13750181394756178
,0.1296335653592409
,0.15669115859253163
,0.12836058312942358
,0.15178520970088852
,0.13907349027100613
,0.13496021849145604
,0.14617430604994297
,0.13370252093723553
,0.11612760018430311
,0.14038788788655604
,0.13962651040955362
,0.145479855498045
,0.14598454582631926
,0.15946645867502826
,0.14438454916870053
,0.11515347092327746
,0.14555336349770764
,0.1504854480206797
Validation Losses
,3.40683131814003
,3.182918685674667
,2.8494311034679414
,2.667158830165863
,2.444557085633278
,2.390219861268997
,2.183890700340271
,2.0843818932771683
,2.076965606212616
,1.8885748714208603
,1.8164712220430375
,1.751061525940895
,1.640883234143257
,1.6284242555499078
,1.664271068572998
,1.5999632060527802
,1.5236374139785767
,1.663447642326355
,1.5783333957195282
,1.5918589651584625
,1.6400663912296296
,1.5183133214712143
,1.7404682397842408
,1.5778363555669785
,1.49261676967144
,1.5890767693519592
,1.6875641018152236
,1.68605976998806
,1.5638316303491593
,1.4934314414858818
,1.6784944355487823
,1.5311284482479095
,1.6901659309864043
,1.6766038298606873
,1.6983424123376607
,1.5474392205476761
,1.7028444945812224
,1.605524680018425
,1.6781581044197083
,1.6685358881950378
,1.6593380123376846
,1.5952933341264726
,1.6337619781494142
,1.641353440284729
,1.6622475922107696
,1.6625460743904115
,1.616632530093193
,1.6151215761899949
,1.7743912100791932
,1.6543766915798188
,1.586699579656124
,1.509173360466957
,1.6725782603025436
,1.6531039521098136
,1.620758068561554
,1.6293575137853622
,1.5517655313014984
,1.6092288762331008
,1.5520382791757583
,1.5943868666887284
,1.5054793119430543
,1.6711784929037095
,1.5026899695396423
,1.652581810951233
,1.5539661288261413
,1.5339398056268692
,1.683243665099144
,1.5455930441617967
,1.5936728239059448
,1.5413617581129073
,1.5781336039304734
,1.6304959893226623
,1.621448889374733
,1.5930581718683243
,1.6429490894079208
,1.5650183260440826
,1.453067882359028
,1.459080421924591
,1.5905762374401093
,1.5557412028312683
,1.5442993104457856
,1.5138692826032638
,1.6652909010648727
,1.4604986220598222
,1.6443931668996812
,1.5435885548591615
,1.5809282928705215
,1.7124952226877213
,1.565414696931839
,1.4709820717573165
,1.524773982167244
,1.5003665745258332
,1.6458619296550752
,1.5264687597751618
,1.7017935641109943
,1.7129126191139221
,1.5627532780170441
,1.6289535880088806
,1.5966089367866516
,1.5926055490970612
Training Accuracies
,16.373333333333335
,22.002222222222223
,27.753333333333334
,33.068888888888885
,37.34888888888889
,41.24666666666667
